scorer,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000
bodyparts,blue,blue,blue,light,light,light,green,green,green,yellow,yellow,yellow,pink,pink,pink,red,red,red
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,262.9465637207031,442.60369873046875,0.9990335702896118,368.72894287109375,117.80139923095703,0.9993982911109924,151.58993530273438,385.7412414550781,0.9574739933013916,130.11160278320312,296.63653564453125,0.9988565444946289,291.0454406738281,407.73822021484375,0.9984819889068604,441.4710693359375,290.0457763671875,0.9954785108566284
1,262.9341125488281,442.8984069824219,0.9990425109863281,368.174560546875,116.88719177246094,0.9994028806686401,149.48707580566406,385.1016540527344,0.9977887868881226,128.96234130859375,299.494140625,0.9987810254096985,290.4765319824219,408.35748291015625,0.9982423782348633,440.142333984375,285.91827392578125,0.9979284405708313
2,263.0291442871094,443.3522644042969,0.9992386698722839,370.81280517578125,116.49053192138672,0.9996628761291504,152.7387237548828,382.46380615234375,0.9883517622947693,130.5526580810547,297.3919372558594,0.9990955591201782,288.3671875,405.4092102050781,0.9993627667427063,440.54693603515625,285.8616943359375,0.9974067211151123
3,263.0179748535156,444.9556884765625,0.9993174076080322,369.1895446777344,115.2840347290039,0.9993958473205566,153.16384887695312,381.6437072753906,0.9238250255584717,130.970703125,296.6169128417969,0.9993256330490112,287.65716552734375,406.3853454589844,0.9991087913513184,440.0901184082031,284.72576904296875,0.9979610443115234
4,263.683349609375,444.2791442871094,0.9989553093910217,371.7235107421875,112.6797103881836,0.9993751645088196,149.53126525878906,380.94415283203125,0.9318345785140991,132.10467529296875,297.9682922363281,0.9987965822219849,284.7645263671875,407.9801025390625,0.997255802154541,440.595458984375,285.5802917480469,0.9901125431060791
5,263.7449645996094,445.1295471191406,0.9988136291503906,374.9045104980469,112.10172271728516,0.9991368055343628,150.14439392089844,379.5588684082031,0.8899054527282715,131.51405334472656,297.6451416015625,0.9991486072540283,285.0755920410156,404.1668395996094,0.997815728187561,442.2503967285156,283.9060974121094,0.992669939994812
6,264.14849853515625,444.11383056640625,0.9986754059791565,377.3701171875,111.72502899169922,0.9972865581512451,153.43153381347656,375.890625,0.9112213850021362,131.2960968017578,297.04180908203125,0.9993233680725098,285.103759765625,403.349609375,0.9976077675819397,443.6965637207031,283.21612548828125,0.9928097724914551
7,263.57330322265625,444.6209411621094,0.9989559650421143,378.2545166015625,111.26220703125,0.9955042600631714,154.32919311523438,374.5585632324219,0.9583346843719482,130.76927185058594,296.5638732910156,0.9994504451751709,282.76702880859375,398.2814636230469,0.9975614547729492,441.4359436035156,279.1375732421875,0.99332195520401
8,262.767822265625,445.9488830566406,0.9993874430656433,379.4869079589844,110.95458984375,0.9946329593658447,155.7383575439453,374.60235595703125,0.8808991312980652,131.25546264648438,296.6352844238281,0.9994933009147644,279.7763671875,397.13922119140625,0.9981892704963684,442.6051330566406,279.894287109375,0.9862435460090637
9,263.2213134765625,446.2651062011719,0.999290943145752,378.0870056152344,107.75281524658203,0.9895299077033997,154.7254180908203,373.0982360839844,0.9836666584014893,132.01739501953125,297.3081970214844,0.9994161128997803,279.2647705078125,393.5758972167969,0.9987705945968628,443.3378601074219,276.5606384277344,0.997217059135437
10,262.5743408203125,446.2970275878906,0.9991463422775269,378.7668151855469,105.88874053955078,0.9840103387832642,154.9196319580078,371.03631591796875,0.9771692752838135,131.48167419433594,297.0605773925781,0.999126672744751,275.5317687988281,391.3314514160156,0.9995275735855103,443.5623474121094,275.4209289550781,0.996314287185669
11,262.628662109375,446.6170349121094,0.9994776248931885,381.07037353515625,105.90583801269531,0.9895287752151489,155.7394561767578,368.2650451660156,0.9719855785369873,131.72369384765625,296.45806884765625,0.9991738796234131,274.9901428222656,383.5334777832031,0.9992284774780273,443.9898376464844,273.2843322753906,0.9969558119773865
12,261.95904541015625,446.2920837402344,0.9992446899414062,382.281494140625,107.20231628417969,0.9923328161239624,160.51454162597656,366.0581359863281,0.9087427258491516,128.315185546875,294.80767822265625,0.9996067881584167,274.33660888671875,380.1560363769531,0.9986081123352051,444.275634765625,272.6787414550781,0.9969663619995117
13,261.46337890625,447.0873107910156,0.9994155168533325,384.3011779785156,108.60633850097656,0.9959250688552856,156.55972290039062,363.42974853515625,0.8776247501373291,128.65179443359375,295.7310485839844,0.9994049072265625,273.20599365234375,372.47467041015625,0.9995435476303101,445.83343505859375,268.3962707519531,0.9940886497497559
