,time_value,average_dist7
0,0.0,0.0
1,0.03333333333333333,0.2120351072359335
2,0.06666666666666667,0.3348449933758821
3,0.1,0.4267663231300171
4,0.13333333333333333,0.4714123852587109
5,0.16666666666666666,0.5609387189955889
6,0.2,0.6017413679541098
7,0.23333333333333334,0.7055762485801723
8,0.26666666666666666,0.8097985550599621
9,0.3,0.8380825647569478
10,0.3333333333333333,0.892408521822259
11,0.36666666666666664,0.9341973871099885
12,0.4,0.9636393071724427
13,0.43333333333333335,1.0181772073317539
14,0.4666666666666667,1.0104970929673116
15,0.5,1.0960066569663733
16,0.5333333333333333,1.0694290833057223
17,0.5666666666666667,1.1174703055856172
18,0.6,1.1210470901977871
19,0.6333333333333333,1.192734110968108
20,0.6666666666666666,1.171328582596522
21,0.7,1.1678982353675071
22,0.7333333333333333,1.2591752864747627
23,0.7666666666666667,1.3143255910563854
24,0.8,1.3731303550434104
25,0.8333333333333334,1.4721319374651431
26,0.8666666666666667,1.5179957093323073
27,0.9,1.602555762572311
28,0.9333333333333333,1.6646452097255249
29,0.9666666666666667,1.7841490785985834
30,1.0,1.8042094286948485
31,1.0333333333333334,1.9124287713145403
32,1.0666666666666667,1.9670613107904096
33,1.1,2.0627428282571967
34,1.1333333333333333,2.1624727726480986
35,1.1666666666666667,2.2022054302138145
36,1.2,2.2296468351525935
37,1.2333333333333334,2.3167498603724117
38,1.2666666666666666,2.341234622222156
39,1.3,2.353424772995098
40,1.3333333333333333,2.3647037363203345
41,1.3666666666666667,2.3960571426926713
42,1.4,2.4491457183303944
43,1.4333333333333333,2.4756753822399142
44,1.4666666666666666,2.514054543934585
45,1.5,2.53675419310491
46,1.5333333333333334,2.548959756675633
47,1.5666666666666667,2.527967111684004
48,1.6,2.5407788993931693
49,1.6333333333333333,2.5420924120490387
50,1.6666666666666667,2.5445490869935607
51,1.7,2.5759875524964166
52,1.7333333333333334,2.5965333247947773
53,1.7666666666666666,2.6245437479266935
54,1.8,2.674808603422874
55,1.8333333333333333,2.67642679348823
56,1.8666666666666667,2.679649657694045
57,1.9,2.720845205018653
58,1.9333333333333333,2.7250976961425466
59,1.9666666666666666,2.7228784373715778
60,2.0,2.743849350299231
61,2.033333333333333,2.801363235432823
62,2.066666666666667,2.7933613552676158
63,2.1,2.798783532553956
64,2.1333333333333333,2.795869139880172
65,2.1666666666666665,2.802317941705086
66,2.2,2.809055733421802
67,2.2333333333333334,2.7907958539510878
68,2.2666666666666666,2.7892158057081593
69,2.3,2.795087979409002
70,2.3333333333333335,2.808429622258004
71,2.3666666666666667,2.841776659136444
72,2.4,2.8050889751895602
73,2.433333333333333,2.797784626576754
74,2.466666666666667,2.8013574008597857
75,2.5,2.817888491364441
76,2.533333333333333,2.8294514596620886
77,2.566666666666667,2.8127802872988243
78,2.6,2.835871340347787
79,2.6333333333333333,2.9010144038456427
80,2.6666666666666665,2.90095962581607
81,2.7,2.9411670099469425
82,2.7333333333333334,2.9466527148674055
83,2.7666666666666666,3.019734741324072
84,2.8,3.0792064526537404
85,2.8333333333333335,3.095963038033205
86,2.8666666666666667,3.1230782925536493
87,2.9,3.1230020267545515
88,2.933333333333333,3.1766269257616644
89,2.966666666666667,3.196784743178793
90,3.0,3.1943783800412464
91,3.033333333333333,3.254927917950794
92,3.066666666666667,3.216748903409855
93,3.1,3.2715038608440024
94,3.1333333333333333,3.22306327914742
95,3.1666666666666665,3.1817963236279767
96,3.2,3.16501343592145
97,3.2333333333333334,3.150283873925721
98,3.2666666666666666,3.108652949235286
99,3.3,3.0279910793611005
100,3.3333333333333335,3.0020851225220246
101,3.3666666666666667,3.0070714955123896
102,3.4,2.980949615940292
103,3.433333333333333,3.005841842290516
104,3.466666666666667,3.0122170990739527
105,3.5,2.9763445169763196
106,3.533333333333333,2.9673743074080927
107,3.566666666666667,2.9887638627299413
108,3.6,2.954072599860141
109,3.6333333333333333,2.9795619913529845
110,3.6666666666666665,2.980702274129121
111,3.7,3.0038708046798304
112,3.7333333333333334,2.9645618377707805
113,3.7666666666666666,2.9799472452537565
114,3.8,3.047595888500474
115,3.8333333333333335,3.0684751350522315
116,3.8666666666666667,3.125614983568513
117,3.9,3.159470986282775
118,3.933333333333333,3.1869570978147417
119,3.966666666666667,3.218119324246446
120,4.0,3.2079669021012998
121,4.033333333333333,3.250661322053722
122,4.066666666666666,3.3341340448932573
123,4.1,3.329284030527772
124,4.133333333333334,3.380414529978306
125,4.166666666666667,3.40125560165829
126,4.2,3.398640647706353
127,4.233333333333333,3.413932581729743
128,4.266666666666667,3.46163392005234
129,4.3,3.484411559075354
130,4.333333333333333,3.7741050620984016
131,4.366666666666666,3.523031698417588
132,4.4,3.519215699047202
133,4.433333333333334,3.5515130299632203
134,4.466666666666667,3.584697936263466
135,4.5,3.630517436634273
136,4.533333333333333,3.6624077595976052
137,4.566666666666666,3.723262007501275
138,4.6,3.783440386137823
139,4.633333333333334,3.8695813547685245
140,4.666666666666667,3.855503669207329
