,time_value,average_dist5
0,0.0,0.0
1,0.03333333333333333,0.08156844088208016
2,0.06666666666666667,0.17094253976287863
3,0.1,0.30258289251299453
4,0.13333333333333333,0.35416302474667655
5,0.16666666666666666,0.46788031725667234
6,0.2,0.5203849922836974
7,0.23333333333333334,0.5916243524763124
8,0.26666666666666666,0.6382313682049101
9,0.3,0.6723999265569242
10,0.3333333333333333,0.7003442365443681
11,0.36666666666666664,0.7435867521348563
12,0.4,0.8297601955895328
13,0.43333333333333335,0.9339023834439488
14,0.4666666666666667,1.0497783016266713
15,0.5,1.0972495359879701
16,0.5333333333333333,1.1551946901105479
17,0.5666666666666667,1.2193887588646963
18,0.6,1.3017316443405351
19,0.6333333333333333,1.4083683486147351
20,0.6666666666666666,1.4656454548054973
21,0.7,1.4951800051794544
22,0.7333333333333333,1.5286797326539863
23,0.7666666666666667,1.555843836379352
24,0.8,1.5910619647340385
25,0.8333333333333334,1.5613967963173114
26,0.8666666666666667,1.5473148568542419
27,0.9,1.5285033887385677
28,0.9333333333333333,1.52630705400292
29,0.9666666666666667,1.5153830839436937
30,1.0,1.5226602733595453
31,1.0333333333333334,1.4963654681413976
32,1.0666666666666667,1.5200516809810167
33,1.1,1.5340439486078568
34,1.1333333333333333,1.5389489652322241
35,1.1666666666666667,1.5129593027731156
36,1.2,1.555985543490959
37,1.2333333333333334,1.5316948880808803
38,1.2666666666666666,1.5516648112219669
39,1.3,1.5486736454027983
40,1.3333333333333333,1.5144866181669774
41,1.3666666666666667,1.4938845921766684
42,1.4,1.5113301166412132
43,1.4333333333333333,1.5058495908538219
44,1.4666666666666666,1.5301727516792734
45,1.5,1.5764520121174184
46,1.5333333333333334,1.6110926433948853
47,1.5666666666666667,1.6273795841631886
48,1.6,1.6853050396303944
49,1.6333333333333333,1.679943685148439
50,1.6666666666666667,1.7177143795238243
51,1.7,1.750991258067349
52,1.7333333333333334,1.772328489812897
53,1.7666666666666666,1.7847353263818257
54,1.8,1.7850210577523673
55,1.8333333333333333,1.8221567958858662
56,1.8666666666666667,1.831958814262266
57,1.9,1.8374923089683572
58,1.9333333333333333,1.8358250592211307
59,1.9666666666666666,1.8310156849157397
60,2.0,1.8437967916783
61,2.033333333333333,1.8809661715735235
62,2.066666666666667,1.86139080772543
63,2.1,1.8821574166957664
64,2.1333333333333333,1.8975307304238906
65,2.1666666666666665,1.9099143245376569
66,2.2,1.8766999214842448
67,2.2333333333333334,1.8589743343221103
68,2.2666666666666666,1.8428078914770545
69,2.3,1.8837262123466334
70,2.3333333333333335,1.888583588801286
71,2.3666666666666667,1.8785397637138823
72,2.4,1.8605532825238222
73,2.433333333333333,1.859574220653652
74,2.466666666666667,1.8531400446268813
75,2.5,1.8438925768264467
76,2.533333333333333,1.8434360936219245
77,2.566666666666667,1.8812630217999171
78,2.6,1.9125096415957867
79,2.6333333333333333,1.9106613256927747
80,2.6666666666666665,1.937370044464812
81,2.7,1.9790085578322443
82,2.7333333333333334,2.002968594805216
83,2.7666666666666666,2.0399825908089113
84,2.8,2.0428181256750864
85,2.8333333333333335,2.0670696312965595
86,2.8666666666666667,2.0960966385133277
87,2.9,2.0950696196223197
88,2.933333333333333,2.131136917720548
89,2.966666666666667,2.1398020353424907
90,3.0,2.1618026861713324
91,3.033333333333333,2.153467265529925
92,3.066666666666667,2.1684307169757226
93,3.1,2.17218582964478
94,3.1333333333333333,2.178483267408492
95,3.1666666666666665,2.194652927638748
96,3.2,2.193174720139734
97,3.2333333333333334,2.207927187856092
98,3.2666666666666666,2.2121668604188134
99,3.3,2.253418540259362
100,3.3333333333333335,2.2678497480657396
101,3.3666666666666667,2.304503984794333
102,3.4,2.3172062233064685
103,3.433333333333333,2.3044211949995854
104,3.466666666666667,2.3394750125091996
105,3.5,2.330792358250506
106,3.533333333333333,2.3867135316475956
107,3.566666666666667,2.4130150764575657
108,3.6,2.419253848728233
109,3.6333333333333333,2.43181457274631
110,3.6666666666666665,2.3982020491775127
111,3.7,2.425048594032166
112,3.7333333333333334,2.4066330980746065
113,3.7666666666666666,2.42679097788211
114,3.8,2.3968387261928896
115,3.8333333333333335,2.4056716810180014
116,3.8666666666666667,2.4433603820122096
