,time_value,average_dist9
0,0.0,0.0
1,0.03333333333333333,0.19463699851217517
2,0.06666666666666667,0.35097692905501376
3,0.1,0.3976860475298329
4,0.13333333333333333,0.5017815249769502
5,0.16666666666666666,0.5502862588216009
6,0.2,0.6036348053169611
7,0.23333333333333334,0.6823127341509629
8,0.26666666666666666,0.7748783501849477
9,0.3,0.8649730294272853
10,0.3333333333333333,0.9044860504750155
11,0.36666666666666664,1.0010024038608234
12,0.4,1.0463396090480777
13,0.43333333333333335,1.1455771886032335
14,0.4666666666666667,1.1774906620376056
15,0.5,1.241367205543714
16,0.5333333333333333,1.2805354138687477
17,0.5666666666666667,1.2613896371599096
18,0.6,1.3606393284121276
19,0.6333333333333333,1.3246176775275493
20,0.6666666666666666,2.41360739819841
21,0.7,1.486641837946561
22,0.7333333333333333,1.546431478757633
23,0.7666666666666667,1.5934741373337173
24,0.8,1.5966721947327172
25,0.8333333333333334,1.6415754848135955
26,0.8666666666666667,1.7372218577780003
27,0.9,1.8114164474212295
28,0.9333333333333333,1.8082908414021723
29,0.9666666666666667,1.8321908615907323
30,1.0,1.8815504862981256
31,1.0333333333333334,1.8956760098459766
32,1.0666666666666667,1.895298282173329
33,1.1,1.9418825815231036
34,1.1333333333333333,1.9445870493009858
35,1.1666666666666667,1.9724713703715802
36,1.2,2.0268577946944712
37,1.2333333333333334,2.0368284349052472
38,1.2666666666666666,2.079745500986118
39,1.3,2.095250490394894
40,1.3333333333333333,2.178276372895418
41,1.3666666666666667,2.1819694599436072
42,1.4,2.26536800275334
43,1.4333333333333333,2.265338154570144
44,1.4666666666666666,2.352431319506271
45,1.5,2.316692716155657
46,1.5333333333333334,2.376878572293127
47,1.5666666666666667,2.4046185403913407
48,1.6,2.452160969754895
49,1.6333333333333333,2.4945170541426824
50,1.6666666666666667,2.484468068129354
51,1.7,2.602955397609663
52,1.7333333333333334,2.632229036942478
53,1.7666666666666666,2.6329419891797516
54,1.8,2.6210052127018098
55,1.8333333333333333,2.6750878807755063
56,1.8666666666666667,2.6931632771082223
57,1.9,2.690520433626622
58,1.9333333333333333,2.7184895855789586
59,1.9666666666666666,2.7526631653622355
60,2.0,2.782598286823362
61,2.033333333333333,2.7400077013448865
62,2.066666666666667,2.7748138760733405
63,2.1,2.793144073958244
64,2.1333333333333333,2.794502694526086
65,2.1666666666666665,2.729456056044064
66,2.2,2.697906363587192
67,2.2333333333333334,2.6783221111796576
68,2.2666666666666666,2.634795863846389
69,2.3,2.5990611983767944
70,2.3333333333333335,2.6077060245934693
71,2.3666666666666667,2.5876242642316782
72,2.4,2.6121937168289056
73,2.433333333333333,2.5919314741602304
74,2.466666666666667,2.6219152950184332
75,2.5,2.5975430082837367
76,2.533333333333333,2.623402650371946
77,2.566666666666667,2.6166559852453077
78,2.6,2.655104278889427
79,2.6333333333333333,2.635059041521161
80,2.6666666666666665,2.6619966435271305
81,2.7,2.6259106978046143
82,2.7333333333333334,2.664274172805818
83,2.7666666666666666,2.61786481756347
84,2.8,2.5547485385479516
85,2.8333333333333335,2.5695188710956716
86,2.8666666666666667,2.5625483992288527
87,2.9,2.5720314937211426
88,2.933333333333333,2.579812808087618
89,2.966666666666667,2.5371932063293925
90,3.0,2.554630729332915
91,3.033333333333333,2.536123273060164
92,3.066666666666667,2.53065767480721
93,3.1,2.548898814998982
94,3.1333333333333333,2.506432321208463
95,3.1666666666666665,2.460139919204907
96,3.2,2.4393215363471383
97,3.2333333333333334,2.4246532761769455
98,3.2666666666666666,2.489363027680774
99,3.3,2.4903385231632504
100,3.3333333333333335,2.508720307968524
101,3.3666666666666667,2.4754647230784737
102,3.4,2.440326443757182
103,3.433333333333333,2.4512332137991852
104,3.466666666666667,2.452643045247975
105,3.5,2.485664184990046
106,3.533333333333333,2.5345708763388632
107,3.566666666666667,2.5884787246047556
108,3.6,2.623645486295263
109,3.6333333333333333,2.67418195281193
110,3.6666666666666665,2.691350048651074
111,3.7,2.6264248272673187
112,3.7333333333333334,2.6643208878276217
113,3.7666666666666666,2.7144504112740107
114,3.8,2.69691794528125
115,3.8333333333333335,2.7678716705714868
116,3.8666666666666667,2.7863898676204624
117,3.9,2.8387216958778314
118,3.933333333333333,2.922023981082684
119,3.966666666666667,2.971333928998868
120,4.0,3.051462980582598
121,4.033333333333333,3.065300003923875
122,4.066666666666666,3.114653558565686
123,4.1,3.1588033445139776
124,4.133333333333334,3.1842543307161106
125,4.166666666666667,3.194614795494013
126,4.2,3.2239319653589655
127,4.233333333333333,3.2084402710199007
128,4.266666666666667,3.229279778396284
129,4.3,3.2836455985283584
130,4.333333333333333,3.236851982372761
131,4.366666666666666,3.237824053747846
132,4.4,3.232438571616093
133,4.433333333333334,3.1982895239765665
134,4.466666666666667,3.2492646434214985
135,4.5,3.298331574800947
136,4.533333333333333,3.306357991751122
137,4.566666666666666,3.41898886905903
138,4.6,3.425957317030724
139,4.633333333333334,3.4839999056393536
140,4.666666666666667,3.492581239073544
141,4.7,3.6101592240855256
142,4.733333333333333,3.6878685672991605
143,4.766666666666667,3.781184006464313
144,4.8,3.7958484698346315
145,4.833333333333333,3.78871703963583
146,4.866666666666666,3.8539035674567006
147,4.9,3.9011352094733045
148,4.933333333333334,3.915091125151734
149,4.966666666666667,3.933813425512601
150,5.0,3.94766366463374
151,5.033333333333333,3.9990424028397453
152,5.066666666666666,4.087325656948522
153,5.1,4.065309026044849
154,5.133333333333334,4.13060448790036
155,5.166666666666667,4.036711298155654
156,5.2,4.087220544756987
157,5.233333333333333,4.204948077778186
158,5.266666666666667,4.270769862992995
159,5.3,4.307635370681499
160,5.333333333333333,4.324763207185567
161,5.366666666666666,4.334565193950392
162,5.4,4.33177638562535
163,5.433333333333334,4.303280792021876
164,5.466666666666667,4.304577242703281
165,5.5,4.321889213856467
166,5.533333333333333,4.293122988476807
167,5.566666666666666,4.215648309385484
168,5.6,4.3702178454893135
169,5.633333333333334,4.214011028376311
170,5.666666666666667,4.23098285455418
171,5.7,4.2499781952996285
172,5.733333333333333,4.245742701525191
173,5.766666666666667,4.213786004868988
174,5.8,4.221086854138022
175,5.833333333333333,4.202931649992785
176,5.866666666666666,4.231384781009322
177,5.9,4.241515791480201
178,5.933333333333334,4.316226354184929
179,5.966666666666667,4.367398439472142
180,6.0,4.379985721539433
181,6.033333333333333,4.399808292372816
182,6.066666666666666,4.44484851866449
183,6.1,4.446833124403067
184,6.133333333333334,4.468624832986037
185,6.166666666666667,4.510136098176022
186,6.2,4.532088576018911
187,6.233333333333333,4.556431791390186
188,6.266666666666667,4.597037514919944
189,6.3,4.624233278530726
190,6.333333333333333,4.623961597870694
191,6.366666666666666,4.703758896509709
192,6.4,4.711368443494058
193,6.433333333333334,4.717852079981938
194,6.466666666666667,4.750717658093404
195,6.5,4.763502661930107
196,6.533333333333333,4.811045918288231
197,6.566666666666666,4.758721558781
198,6.6,4.816287962009359
199,6.633333333333334,4.824314698476611
200,6.666666666666667,4.768465547073718
201,6.7,4.78149297477577
202,6.733333333333333,5.131353616218719
203,6.766666666666667,4.802029935337074
204,6.8,4.818384019289878
205,6.833333333333333,4.880768169843309
206,6.866666666666666,4.856455842151539
207,6.9,4.870026596002471
208,6.933333333333334,4.846234810907422
209,6.966666666666667,4.816521596754219
210,7.0,4.806811831331325
211,7.033333333333333,4.7576126134145404
212,7.066666666666666,4.797516284880526
213,7.1,4.787268226065685
214,7.133333333333334,4.79438720145895
215,7.166666666666667,4.771969340858747
216,7.2,4.727172954639629
217,7.233333333333333,4.706723213233573
218,7.266666666666667,4.651444441173206
219,7.3,4.684721841181786
220,7.333333333333333,4.649942575385091
221,7.366666666666666,4.686676181677663
222,7.4,4.657091917096404
223,7.433333333333334,4.700026337264532
224,7.466666666666667,4.691158471881384
225,7.5,4.672361887307074
226,7.533333333333333,4.676141598990383
227,7.566666666666666,4.675973574713668
228,7.6,4.666718810724972
229,7.633333333333334,4.663577709945371
230,7.666666666666667,4.6704421677416805
231,7.7,4.689989517925647
232,7.733333333333333,4.718745653053387
233,7.766666666666667,4.719004468770048
234,7.8,4.722477196602023
235,7.833333333333333,4.744431648341515
236,7.866666666666666,4.760339708269128
237,7.9,4.768460657397068
238,7.933333333333334,4.7704316589962055
239,7.966666666666667,4.81117851071656
240,8.0,4.798909855586279
241,8.033333333333333,4.825680232980123
242,8.066666666666666,4.8522539614193745
243,8.1,4.920230496483019
244,8.133333333333333,4.840744503234146
245,8.166666666666666,4.772657371944031
246,8.2,4.7504458750189915
247,8.233333333333333,4.731072080554246
248,8.266666666666667,4.648058256101946
249,8.3,4.63969082817139
250,8.333333333333334,4.6125210845888125
251,8.366666666666667,4.591542432209852
252,8.4,4.70860156877801
253,8.433333333333334,4.675888052787766
254,8.466666666666667,4.671925721533795
255,8.5,4.666474390285498
256,8.533333333333333,4.639545059446892
257,8.566666666666666,4.648774458060353
258,8.6,4.654803734767913
259,8.633333333333333,4.63383554202288
260,8.666666666666666,4.618733320263288
261,8.7,4.62713402037119
262,8.733333333333333,4.6642696928223
263,8.766666666666667,4.672937402139642
264,8.8,4.720064830503701
265,8.833333333333334,4.732819987777192
266,8.866666666666667,4.790141331154845
