scorer,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000,DLC_mobnet_100_Active MatterJan31shuffle1_20000
bodyparts,blue,blue,blue,light,light,light,green,green,green,yellow,yellow,yellow,pink,pink,pink,blue,blue,blue,light,light,light,green,green,green,yellow,yellow,yellow,pink,pink,pink,blue,blue,blue,light,light,light,green,green,green,yellow,yellow,yellow,pink,pink,pink
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,184.7399139,292.9116211,0.99694109,109.3938065,150.7141266,0.997930765,173.2359772,136.3470917,0.98348099,197.26474,178.2499695,0.999112189,240.4115906,83.52003479,0.998497248,300.6973572,392.8143311,0.996198893,230.9611664,150.2247009,0.999003291,116.5904388,212.5569763,0.995387733,307.2730713,210.9742737,0.999661326,150.5130615,388.3238525,0.999390602,408.665741,129.4308472,0.99838841,209.7495728,298.6948547,0.998764873,98.08172607,258.1950073,0.999210835,359.7165527,278.5438232,0.997905254,173.643219,177.002594,0.999006331
1,183.3767395,293.2284851,0.997791052,105.5604553,149.4725189,0.997655749,171.4728088,136.0513763,0.98241055,196.7258148,176.9172821,0.997841001,241.2501526,78.50222778,0.998603165,301.5888672,391.9949646,0.99706769,228.0364838,149.565094,0.999566674,117.2717285,215.8583374,0.983582735,301.7627563,211.5576172,0.999271631,145.3525085,388.5955505,0.999024153,409.6442566,128.5792236,0.998116016,209.9519348,297.7570496,0.999403596,95.7955246,259.3970337,0.996412933,355.859436,280.1171875,0.999697089,171.1900482,177.9246521,0.998589635
2,183.2249908,294.6447144,0.999466181,105.4584961,147.4921875,0.997766554,169.3036652,134.5036621,0.995117068,194.7519073,167.7582245,0.996605873,238.5841675,76.541008,0.989590526,302.0239868,389.9503479,0.994612455,226.2494202,146.7179413,0.999453604,117.2490845,215.5614624,0.981002212,300.3726501,211.2986298,0.998932719,145.5462952,391.3354797,0.999184549,408.0440369,129.5284424,0.998877585,210.3912506,296.6715088,0.999474227,95.37109375,260.5331116,0.993465602,350.9576416,280.0679016,0.999517143,170.0285339,177.3622131,0.999095976
3,183.0620117,295.4677734,0.998703718,104.8329697,144.7426605,0.997524619,169.0896301,134.9457092,0.949729681,192.4188232,165.1970367,0.99812305,238.7782593,75.30696106,0.98997134,301.3275757,391.7653503,0.992972314,226.4671478,145.8207397,0.999487162,115.8160324,215.3551941,0.986135125,297.6020508,211.2507935,0.998688698,138.3169098,391.3034363,0.996915221,408.3153381,129.7304535,0.998964489,209.6101227,297.1786499,0.99964267,94.13485718,260.6438904,0.986986697,350.0130615,281.7278442,0.9988662,165.6488342,178.7417297,0.999426365
4,183.5664978,295.4130859,0.998889804,103.6717224,143.9570618,0.997354686,168.3376465,134.5814819,0.975442052,192.9752808,162.3894501,0.996535063,239.4039154,73.85332489,0.988579392,303.2312927,392.1026917,0.992554009,225.6334076,144.5355835,0.99925977,116.3375854,217.1115265,0.980607331,296.4619751,212.4247894,0.999208331,137.5889587,394.4062805,0.994767606,407.7020874,129.5852814,0.998541594,208.8031769,296.8848877,0.999724329,93.10262299,261.0855103,0.994024277,347.6040344,282.1016235,0.994794846,165.210495,175.2387238,0.998850346
5,182.3475494,296.7929382,0.99844873,104.5079803,139.2778778,0.996267438,161.4168091,133.017334,0.649331927,190.9382172,159.8208313,0.993434906,238.581604,70.82029724,0.994205475,304.833374,393.0731812,0.996483564,226.0293121,142.2637787,0.998978376,119.45681,218.6313171,0.901938617,294.640625,212.3291168,0.999670267,139.3242798,398.0973511,0.996085644,407.2770691,129.9528198,0.999449015,208.7388763,296.1512451,0.999761581,94.9382019,266.6537781,0.986724436,345.2429504,284.4902954,0.995022595,168.8913574,176.8193512,0.998956382
6,182.5086365,297.1841736,0.997068048,104.6127319,139.3694153,0.996945143,161.976944,130.9427032,0.693114519,182.4345398,149.9837189,0.995525122,236.7217407,67.40380859,0.970158041,304.3998413,387.9144287,0.998780549,224.5109863,141.5901031,0.997963011,114.8462296,218.7101593,0.952226043,292.0743713,215.9355621,0.999708414,136.1863403,399.1678772,0.999235868,406.21698,130.1518097,0.997328162,208.040329,294.8471985,0.999765515,88.9083252,262.4312439,0.984687328,342.7866211,288.2163086,0.997059226,168.3348083,178.4937286,0.999523401
7,183.1844177,298.7912903,0.999033928,104.5592041,137.7715302,0.998021126,161.4172821,130.7370148,0.784643888,182.6055603,149.984436,0.994343817,232.5095215,62.26262665,0.974840879,306.6427612,389.6499023,0.997651577,223.6147308,141.4035339,0.997344136,114.2279968,219.3486938,0.948939681,289.5877075,215.6031799,0.999615967,134.6791992,401.0749817,0.999430716,407.2786255,129.102829,0.998845577,206.3940735,295.6178589,0.999758363,88.20320892,264.0184326,0.990079641,341.5213623,288.587677,0.99914515,166.6967621,176.9815521,0.999185741
